Region,Industry,2017_c,2017_w,2018_c,2018_w,2019_c,2019_w,2020_c,2020_w,2021_c,2021_w,2022_c,2022_w,labeling,Industry Distribution
경산시,H,3043,3126,3431,2739,2892,2916,3043,3126,3431,2739,2892,2916,I,0.03169324073168346
경산시,I,6519,7021,7267,4998,5879,6597,6519,7021,7267,4998,5879,6597,I,0.07170106622322214
경산시,J,412,539,578,600,833,790,412,539,578,600,833,790,I,0.008586303216059648
경산시,K,1514,1551,1605,1511,1458,1474,1514,1551,1605,1511,1458,1474,I,0.016020520177812556
경산시,L,1355,1514,1486,1233,1654,1706,1355,1514,1486,1233,1654,1706,I,0.018542067451389567
경산시,M,2325,2729,2890,3034,3649,3743,2325,2729,2890,3034,3649,3743,I,0.04068168726292565
경산시,N,1454,1125,1554,1368,1130,1295,1454,1125,1554,1368,1130,1295,I,0.014075016031388917
경산시,P,11813,10477,10864,10896,10396,10742,11813,10477,10864,10896,10396,10742,I,0.11675198626191485
경산시,Q,7920,8350,8906,9224,10098,11169,7920,8350,8906,9224,10098,11169,I,0.12139293749388634
경산시,R,1492,1544,1344,970,1046,1161,1492,1544,1344,970,1046,1161,I,0.012618605106133229
경산시,S,2482,2276,2364,1971,2020,2228,2482,2276,2364,1971,2020,2228,I,0.02421554881693784
군위군,A,63,76,54,92,102,69,63,76,54,92,102,69,I,0.009136652542372881
군위군,B,43,43,50,38,8,3,43,43,50,38,8,3,I,0.00039724576271186443
군위군,C,2018,1925,1886,1759,1723,1729,2018,1925,1886,1759,1723,1729,I,0.2289459745762712
군위군,D,34,42,38,31,1,30,34,42,38,31,1,30,I,0.003972457627118644
군위군,E,79,83,66,68,57,72,79,83,66,68,57,72,I,0.009533898305084746
군위군,F,1052,869,834,1297,1023,999,1052,869,834,1297,1023,999,I,0.13228283898305085
군위군,G,536,557,590,555,587,560,536,557,590,555,587,560,I,0.07415254237288135
군위군,H,166,161,219,164,198,97,166,161,219,164,198,97,I,0.01284427966101695
군위군,I,482,419,487,318,323,387,482,419,487,318,323,387,I,0.05124470338983051
군위군,J,34,28,24,23,33,28,34,28,24,23,33,28,I,0.003707627118644068
군위군,K,219,172,169,197,237,210,219,172,169,197,237,210,I,0.027807203389830507
군위군,L,45,36,24,43,48,25,45,36,24,43,48,25,I,0.0033103813559322032
군위군,M,63,61,60,47,131,121,63,61,60,47,131,121,I,0.016022245762711863
군위군,N,48,47,33,28,26,33,48,47,33,28,26,33,I,0.004369703389830508
군위군,P,49,62,50,44,43,55,49,62,50,44,43,55,I,0.007282838983050847
군위군,Q,621,611,685,752,729,2603,621,611,685,752,729,2603,I,0.344676906779661
군위군,R,260,155,194,163,270,308,260,155,194,163,270,308,I,0.04078389830508475
군위군,S,271,275,260,263,271,223,271,275,260,263,271,223,I,0.029528601694915255
의성군,A,239,228,281,304,286,381,239,228,281,304,286,381,I,0.03999160281305762
의성군,B,5,7,4,4,10,8,5,7,4,4,10,8,I,0.0008397186942374305
의성군,C,1608,1635,1660,1484,1395,1518,1608,1635,1660,1484,1395,1518,I,0.15933662223155243
의성군,D,59,70,68,71,61,55,59,70,68,71,61,55,I,0.005773066022882334
의성군,E,115,130,174,144,132,131,115,130,174,144,132,131,I,0.013750393618137924
의성군,F,1402,1268,1576,1481,1881,1727,1402,1268,1576,1481,1881,1727,I,0.1812742731185053
의성군,G,1030,1140,1317,1850,1024,1057,1030,1140,1317,1850,1024,1057,I,0.1109478324761205
의성군,H,194,241,264,253,287,179,194,241,264,253,287,179,I,0.018788705783562506
의성군,I,502,455,683,436,396,391,502,455,683,436,396,391,I,0.041041251180854416
의성군,J,71,79,62,57,68,72,71,79,62,57,68,72,I,0.007557468248136874
의성군,K,522,467,474,475,394,397,522,467,474,475,394,397,I,0.041671040201532485
의성군,L,71,74,77,64,53,50,71,74,77,64,53,50,I,0.00524824183898394
의성군,M,219,201,221,257,179,217,219,201,221,257,179,217,I,0.022777369581190303
의성군,N,136,121,205,96,94,122,136,121,205,96,94,122,I,0.012805710087120814
의성군,P,128,115,126,109,100,118,128,115,126,109,100,118,I,0.0123858507400021
의성군,Q,1907,1878,2055,2397,2173,2387,1907,1878,2055,2397,2173,2387,I,0.2505510653930933
의성군,R,89,301,132,331,369,250,89,301,132,331,369,250,I,0.026241209194919703
의성군,S,514,529,561,534,434,467,514,529,561,534,434,467,I,0.04901857877611
청송군,A,214,246,381,231,240,253,214,246,381,231,240,253,I,0.03443582414590989
청송군,B,28,35,28,47,42,32,28,35,28,47,42,32,I,0.004355519259561726
청송군,C,257,303,359,311,296,327,257,303,359,311,296,327,I,0.04450796243364639
청송군,D,89,90,90,99,93,94,89,90,90,99,93,94,I,0.01279433782496257
청송군,E,33,61,61,51,62,87,33,61,61,51,62,87,I,0.011841567986933442
청송군,F,619,685,717,729,868,906,619,685,717,729,868,906,I,0.12331563903634137
청송군,G,552,578,593,520,584,618,552,578,593,520,584,618,I,0.08411596570028583
청송군,H,164,187,211,224,189,221,164,187,211,224,189,221,I,0.03008030488634817
청송군,I,540,585,714,391,384,434,540,585,714,391,384,434,I,0.05907172995780591
청송군,J,40,34,37,32,38,31,40,34,37,32,38,31,I,0.004219409282700422
청송군,K,211,187,177,169,163,176,211,187,177,169,163,176,I,0.023955355927589492
청송군,L,0,0,4,13,22,41,0,0,4,13,22,41,I,0.005580509051313461
청송군,M,75,77,84,103,87,107,75,77,84,103,87,107,I,0.014563767524159521
청송군,N,20,24,48,44,53,63,20,24,48,44,53,63,I,0.008574928542262147
청송군,P,143,149,156,135,134,145,143,149,156,135,134,145,I,0.01973594664488907
청송군,Q,2024,1993,2630,3028,3016,3437,2024,1993,2630,3028,3016,3437,I,0.4678099904723016
청송군,R,107,114,118,109,134,127,107,114,118,109,134,127,I,0.0172859670613856
청송군,S,224,265,260,245,269,248,224,265,260,245,269,248,I,0.03375527426160337
영양군,A,77,90,64,96,72,134,77,90,64,96,72,134,I,0.04447394623299038
영양군,B,1,2,1,1,1,1,1,2,1,1,1,1,I,0.00033189512114171923
영양군,C,297,243,277,215,286,242,297,243,277,215,286,242,I,0.08031861931629605
영양군,D,44,37,27,24,29,61,44,37,27,24,29,61,I,0.020245602389644873
영양군,E,14,26,32,27,14,9,14,26,32,27,14,9,I,0.002987056090275473
영양군,F,486,514,600,969,912,990,486,514,600,969,912,990,I,0.32857616993030203
영양군,G,146,148,185,257,161,198,146,148,185,257,161,198,I,0.06571523398606041
영양군,H,68,67,54,66,66,64,68,67,54,66,66,64,I,0.02124128775307003
영양군,I,158,233,196,135,120,139,158,233,196,135,120,139,I,0.04613342183869897
영양군,J,35,37,29,22,28,24,35,37,29,22,28,24,I,0.007965482907401261
영양군,K,109,111,114,114,102,113,109,111,114,114,102,113,I,0.03750414868901427
영양군,L,0,0,0,0,3,3,0,0,0,0,3,3,I,0.0009956853634251576
영양군,M,68,52,181,229,283,206,68,52,181,229,283,206,I,0.06837039495519416
영양군,N,29,32,26,44,39,40,29,32,26,44,39,40,I,0.013275804845668768
영양군,P,74,76,77,64,90,67,74,76,77,64,90,67,I,0.02223697311649519
영양군,Q,363,352,450,560,611,603,363,352,450,560,611,603,I,0.20013275804845668
영양군,R,49,40,46,40,9,27,49,40,46,40,9,27,I,0.008961168270826419
영양군,S,146,130,118,104,86,92,146,130,118,104,86,92,I,0.030534351145038167
영덕군,A,99,72,76,79,54,74,99,72,76,79,54,74,I,0.009615384615384616
영덕군,B,60,47,40,32,32,29,60,47,40,32,32,29,I,0.0037681912681912684
영덕군,C,1012,983,1029,982,866,877,1012,983,1029,982,866,877,I,0.11395530145530146
영덕군,D,47,46,71,55,70,60,47,46,71,55,70,60,I,0.007796257796257797
영덕군,E,79,65,66,78,83,85,79,65,66,78,83,85,I,0.011044698544698545
영덕군,F,988,1078,1304,954,1125,1290,988,1078,1304,954,1125,1290,I,0.16761954261954262
영덕군,G,675,729,1005,713,790,778,675,729,1005,713,790,778,I,0.10109147609147609
영덕군,H,135,163,142,138,145,124,135,163,142,138,145,124,I,0.016112266112266113
영덕군,I,882,945,1147,791,806,925,882,945,1147,791,806,925,I,0.1201923076923077
영덕군,J,52,75,62,59,66,66,52,75,62,59,66,66,I,0.008575883575883576
영덕군,K,407,370,366,345,309,340,407,370,366,345,309,340,I,0.04417879417879418
영덕군,L,33,30,30,36,43,37,33,30,30,36,43,37,I,0.004807692307692308
영덕군,M,105,122,125,133,157,161,105,122,125,133,157,161,I,0.02091995841995842
영덕군,N,152,94,97,114,157,208,152,94,97,114,157,208,I,0.02702702702702703
영덕군,P,230,264,358,295,207,207,230,264,358,295,207,207,I,0.0268970893970894
영덕군,Q,1030,1277,1441,1419,1541,1769,1030,1277,1441,1419,1541,1769,I,0.22985966735966737
영덕군,R,261,249,310,246,255,287,261,249,310,246,255,287,I,0.03729209979209979
영덕군,S,346,359,465,361,344,379,346,359,465,361,344,379,I,0.049246361746361746
청도군,A,817,869,889,899,661,726,817,869,889,899,661,726,D,0.07472979927946474
청도군,B,25,21,20,21,22,22,25,21,20,21,22,22,D,0.002264539372104992
청도군,C,2247,2415,2250,1877,1571,1821,2247,2415,2250,1877,1571,1821,D,0.1874420998455996
청도군,D,36,39,40,38,33,36,36,39,40,38,33,36,D,0.003705609881626351
청도군,E,67,70,94,118,96,100,67,70,94,118,96,100,D,0.010293360782295419
청도군,F,1009,1170,1198,825,714,798,1009,1170,1198,825,714,798,D,0.08214101904271745
청도군,G,1232,1254,1266,1234,1050,1147,1232,1254,1266,1234,1050,1147,D,0.11806484817292846
청도군,H,278,370,332,207,106,177,278,370,332,207,106,177,D,0.01821924858466289
청도군,I,1199,1258,993,827,899,1084,1199,1258,993,827,899,1084,D,0.11158003088008235
청도군,J,26,27,31,36,27,22,26,27,31,36,27,22,D,0.002264539372104992
청도군,K,263,272,258,271,289,302,263,272,258,271,289,302,D,0.03108594956253217
청도군,L,85,93,69,47,38,25,85,93,69,47,38,25,D,0.0025733401955738548
청도군,M,162,151,213,199,151,172,162,151,213,199,151,172,D,0.01770458054554812
청도군,N,120,116,163,173,144,152,120,116,163,173,144,152,D,0.01564590838908904
청도군,P,334,315,375,335,302,305,334,315,375,335,302,305,D,0.03139475038600103
청도군,Q,1489,1567,1774,1825,1567,2074,1489,1567,1774,1825,1567,2074,D,0.213484302624807
청도군,R,372,376,343,287,309,288,372,376,343,287,309,288,D,0.029644879053010807
청도군,S,586,608,618,527,421,464,586,608,618,527,421,464,D,0.04776119402985075
고령군,A,176,190,171,150,155,168,176,190,171,150,155,168,I,0.01043802423112768
고령군,B,65,44,43,65,66,66,65,44,43,65,66,66,I,0.004100652376514445
고령군,C,10133,10224,9822,8905,8835,9509,10133,10224,9822,8905,8835,9509,I,0.5908045977011495
고령군,D,38,42,44,46,39,47,38,42,44,46,39,47,I,0.002920161540851196
고령군,E,334,341,382,336,397,395,334,341,382,336,397,395,I,0.024541783162472817
고령군,F,1092,964,836,651,834,963,1092,964,836,651,834,963,I,0.05983224603914259
고령군,G,1241,1276,1458,1270,1364,1484,1241,1276,1458,1270,1364,1484,I,0.09220254737496117
고령군,H,225,204,304,282,350,320,225,204,304,282,350,320,I,0.019881950916433674
고령군,I,581,502,636,439,467,483,581,502,636,439,467,483,I,0.03000931966449208
고령군,J,58,53,49,46,44,54,58,53,49,46,44,54,I,0.0033550792171481826
고령군,K,205,212,187,187,197,206,205,212,187,187,197,206,I,0.012799005902454178
고령군,L,87,71,75,79,108,116,87,71,75,79,108,116,I,0.007207207207207207
고령군,M,90,87,90,118,151,180,90,87,90,118,151,180,I,0.011183597390493943
고령군,N,60,58,77,72,85,94,60,58,77,72,85,94,I,0.005840323081702392
고령군,P,147,165,170,132,141,132,147,165,170,132,141,132,I,0.00820130475302889
고령군,Q,864,849,1032,1175,1553,1159,864,849,1032,1175,1553,1159,I,0.07200994097545822
고령군,R,105,122,141,130,260,304,105,122,141,130,260,304,I,0.018887853370611992
고령군,S,366,383,399,418,396,415,366,383,399,418,396,415,I,0.025784405094749923
성주군,A,171,171,154,143,229,189,171,171,154,143,229,189,I,0.01094763670064875
성주군,B,40,47,52,52,60,63,40,47,52,52,60,63,I,0.003649212233549583
성주군,C,9328,9254,9241,8677,8646,9350,9328,9254,9241,8677,8646,9350,I,0.5415894346617238
성주군,D,37,49,48,46,44,44,37,49,48,46,44,44,I,0.0025486561631139944
성주군,E,272,298,256,224,297,327,272,298,256,224,297,327,I,0.01894114921223355
성주군,F,1201,1314,1388,1343,1823,1650,1201,1314,1388,1343,1823,1650,I,0.09557460611677479
성주군,G,1018,1125,1405,1063,1196,1330,1018,1125,1405,1063,1196,1330,I,0.07703892493049119
성주군,H,450,368,541,578,612,559,450,368,541,578,612,559,I,0.03237951807228916
성주군,I,915,984,1066,690,752,892,915,984,1066,690,752,892,I,0.05166821130676552
성주군,J,51,55,60,61,55,57,51,55,60,61,55,57,I,0.0033016682113067657
성주군,K,285,294,253,304,274,249,285,294,253,304,274,249,I,0.014423076923076924
성주군,L,112,142,109,71,78,93,112,142,109,71,78,93,I,0.00538693234476367
성주군,M,161,188,163,171,238,220,161,188,163,171,238,220,I,0.012743280815569972
성주군,N,112,154,143,106,94,118,112,154,143,106,94,118,I,0.006835032437442076
성주군,P,209,227,270,213,207,233,209,227,270,213,207,233,I,0.013496292863762744
성주군,Q,973,1000,1025,1325,1526,1404,973,1000,1025,1325,1526,1404,I,0.08132530120481928
성주군,R,97,127,158,132,154,137,97,127,158,132,154,137,I,0.007935588507877664
성주군,S,337,369,364,305,316,349,337,369,364,305,316,349,I,0.020215477293790547
칠곡군,A,120,149,178,204,175,177,120,149,178,204,175,177,I,0.0034068599145397854
칠곡군,B,42,46,49,44,35,50,42,46,49,44,35,50,I,0.000962389806367171
칠곡군,C,26147,25890,25590,24304,24489,25586,26147,25890,25590,24304,24489,25586,I,0.49247411171420874
칠곡군,D,104,140,146,131,130,133,104,140,146,131,130,133,I,0.0025599568849366747
칠곡군,E,416,446,401,426,442,452,416,446,401,426,442,452,I,0.008700003849559225
칠곡군,F,2526,2835,2912,2255,2677,2627,2526,2835,2912,2255,2677,2627,I,0.05056396042653116
칠곡군,G,5233,5504,6175,5187,5961,5856,5233,5504,6175,5187,5961,5856,I,0.11271509412172306
칠곡군,H,3118,2958,2981,2809,2727,2927,3118,2958,2981,2809,2727,2927,I,0.05633829926473419
칠곡군,I,2646,2919,3261,2204,2211,2501,2646,2919,3261,2204,2211,2501,I,0.04813873811448589
칠곡군,J,178,183,214,177,125,138,178,183,214,177,125,138,I,0.0026561958655733917
칠곡군,K,610,624,598,572,544,546,610,624,598,572,544,546,I,0.010509296685529508
칠곡군,L,559,567,642,527,617,705,559,567,642,527,617,705,I,0.013569696269777111
칠곡군,M,459,562,654,746,840,806,459,562,654,746,840,806,I,0.015513723678638796
칠곡군,N,669,703,682,725,696,615,669,703,682,725,696,615,I,0.011837394618316203
칠곡군,P,1642,1665,1779,1468,1460,1418,1642,1665,1779,1468,1460,1418,I,0.02729337490857297
칠곡군,Q,3302,3410,3694,3701,5706,5567,3302,3410,3694,3701,5706,5567,I,0.10715248104092082
칠곡군,R,646,627,664,544,582,673,646,627,664,544,582,673,I,0.012953766793702122
칠곡군,S,1130,1172,1258,1121,1028,1177,1130,1172,1258,1121,1028,1177,I,0.022654656041883204
예천군,A,79,96,84,96,151,170,79,96,84,96,151,170,I,0.018058211174845976
예천군,B,0,0,8,10,12,10,0,0,8,10,12,10,I,0.0010622477161674102
예천군,C,824,900,916,864,817,815,824,900,916,864,817,815,I,0.08657318886764394
예천군,D,111,205,114,118,109,121,111,205,114,118,109,121,I,0.012853197365625664
예천군,E,132,142,169,195,175,161,132,142,169,195,175,161,I,0.017102188230295304
예천군,F,1030,1016,1295,1200,1403,1171,1030,1016,1295,1200,1403,1171,I,0.12438920756320374
예천군,G,822,883,1168,979,1080,1011,822,883,1168,979,1080,1011,I,0.10739324410452518
예천군,H,208,213,222,215,236,236,208,213,222,215,236,236,I,0.025069046101550883
예천군,I,584,795,912,658,641,805,584,795,912,658,641,805,I,0.08551094115147652
예천군,J,45,53,57,62,60,57,45,53,57,62,60,57,I,0.006054811982154238
예천군,K,350,314,294,291,316,344,350,314,294,291,316,344,I,0.03654132143615891
예천군,L,77,69,117,132,168,336,77,69,117,132,168,336,I,0.035691523263224986
예천군,M,89,106,132,166,225,347,89,106,132,166,225,347,I,0.036859995751009136
예천군,N,159,134,173,145,183,118,159,134,173,145,183,118,I,0.012534523050775442
예천군,P,180,224,284,250,313,287,180,224,284,250,313,287,I,0.030486509454004673
예천군,Q,1492,1691,1933,2073,2611,2646,1492,1691,1933,2073,2611,2646,I,0.28107074569789675
예천군,R,189,205,182,187,199,257,189,205,182,187,199,257,I,0.027299766305502442
예천군,S,397,490,459,419,478,522,397,490,459,419,478,522,I,0.055449330783938815
봉화군,A,122,123,100,97,156,183,122,123,100,97,156,183,I,0.02548391588915193
봉화군,B,107,95,72,81,100,21,107,95,72,81,100,21,I,0.0029243837905584182
봉화군,C,1631,1627,1696,1612,1596,1595,1631,1627,1696,1612,1596,1595,I,0.2221139117114608
봉화군,D,54,55,45,65,58,60,54,55,45,65,58,60,I,0.008355382258738338
봉화군,E,141,152,162,153,176,157,141,152,162,153,176,157,I,0.02186325024369865
봉화군,F,1848,2048,1956,1484,1786,1918,1848,2048,1956,1484,1786,1918,I,0.26709371953766886
봉화군,G,529,470,554,472,472,485,529,470,554,472,472,485,I,0.06753933992480156
봉화군,H,288,258,265,235,221,212,288,258,265,235,221,212,I,0.029522350647542123
봉화군,I,411,388,457,330,377,430,411,388,457,330,377,430,I,0.059880239520958084
봉화군,J,42,32,31,33,37,33,42,32,31,33,37,33,I,0.004595460242306086
봉화군,K,199,195,202,209,207,184,199,195,202,209,207,184,I,0.025623172260130903
봉화군,L,8,12,14,13,23,17,8,12,14,13,23,17,I,0.002367358306642529
봉화군,M,97,58,70,67,92,88,97,58,70,67,92,88,I,0.012254560646149562
봉화군,N,40,32,65,59,51,61,40,32,65,59,51,61,I,0.00849463862971731
봉화군,P,65,70,64,64,80,84,65,70,64,64,80,84,I,0.011697535162233673
봉화군,Q,698,688,817,758,971,1075,698,688,817,758,971,1075,I,0.1497005988023952
봉화군,R,284,305,371,391,297,351,284,305,371,391,297,351,I,0.048878986213619274
봉화군,S,316,291,367,298,250,227,316,291,367,298,250,227,I,0.03161119621222671
울진군,A,46,45,110,151,128,229,46,45,110,151,128,229,I,0.016613464886825306
울진군,B,122,106,75,34,43,51,122,106,75,34,43,51,I,0.0036999419616947186
울진군,C,960,928,956,778,806,829,960,928,956,778,806,829,I,0.06014219384793964
울진군,D,2338,2312,2308,2340,2778,2777,2338,2312,2308,2340,2778,2777,I,0.2014654672083575
울진군,E,174,201,227,120,137,138,174,201,227,120,137,138,I,0.010011607661056297
울진군,F,2155,2337,2672,1445,1766,1895,2155,2337,2672,1445,1766,1895,I,0.13747823563551945
울진군,G,1249,1189,1334,995,1034,1132,1249,1189,1334,995,1034,1132,I,0.08212420197330238
울진군,H,176,174,167,134,173,186,176,174,167,134,173,186,I,0.013493905977945444
울진군,I,1683,1719,1801,1243,1261,1447,1683,1719,1801,1243,1261,1447,I,0.1049767846778874
울진군,J,35,60,57,36,46,41,35,60,57,36,46,41,I,0.002974463145676146
울진군,K,438,432,389,366,343,368,438,432,389,366,343,368,I,0.026697620429483458
울진군,L,78,87,91,74,103,76,78,87,91,74,103,76,I,0.005513639001741149
울진군,M,322,342,312,1175,1148,1007,322,342,312,1175,1148,1007,I,0.07305571677307023
울진군,N,339,387,421,317,288,687,339,387,421,317,288,687,I,0.04984039466047591
울진군,P,262,205,249,215,210,207,262,205,249,215,210,207,I,0.015017411491584446
울진군,Q,1477,1443,1480,1621,1758,2126,1477,1443,1480,1621,1758,2126,I,0.15423679628554846
울진군,R,131,153,163,192,192,202,131,153,163,192,192,202,I,0.01465467208357516
